url_path,views_total,views_unique
/weaveworks/weave-gitops,617,386
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,80,68
/weaveworks/weave-gitops/tree/main/charts/gitops-server,80,34
/weaveworks/weave-gitops/issues,56,36
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,44,25
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,40,36
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,31,29
/weaveworks/weave-gitops/releases,31,23
/weaveworks/weave-gitops/tree/main,22,13
/weaveworks/weave-gitops/commits/main,22,10
