url_path,views_total,views_unique
/weaveworks/weave-gitops,554,344
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,76,69
/weaveworks/weave-gitops/pulls,69,14
/weaveworks/weave-gitops/releases,61,36
/weaveworks/weave-gitops/tree/main/charts/gitops-server,57,26
/weaveworks/weave-gitops/issues,46,17
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,34,18
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,30,26
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,27,24
/weaveworks/weave-gitops/releases/tag/v0.38.0,25,14
