referrer,views_total,views_unique
Google,969,232
github.com,360,118
statics.teams.cdn.office.net,113,20
fluxcd.io,98,47
linkedin.com,21,15
codefresh.io,20,11
weave.works,20,2
thenewstack.io,18,15
nvd.nist.gov,14,7
com.linkedin.android,13,13
