referrer,views_total,views_unique
infoworld.com,293,184
github.com,218,33
Google,43,21
weave.works,32,24
www-infoworld-com.cdn.ampproject.org,21,15
fluxcd.io,12,12
oschina.net,3,3
app.zenhub.com,3,2
cn.bing.com,2,1
go2.weave.works,1,1
