referrer,views_total,views_unique
Google,917,267
github.com,361,102
fluxcd.io,187,105
search.brave.com,47,4
DuckDuckGo,44,9
statics.teams.cdn.office.net,28,16
thenewstack.io,26,20
com.google.android.gm,14,3
com.linkedin.android,9,4
codefresh.io,8,8
