time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-12 00:00:00+00:00,299,81,85,23
2022-11-13 00:00:00+00:00,178,59,84,16
2022-11-14 00:00:00+00:00,384,81,468,83
2022-11-15 00:00:00+00:00,462,95,619,112
2022-11-16 00:00:00+00:00,518,82,561,157
2022-11-17 00:00:00+00:00,489,81,348,87
2022-11-18 00:00:00+00:00,356,84,406,80
2022-11-19 00:00:00+00:00,262,68,67,27
2022-11-20 00:00:00+00:00,243,61,79,28
2022-11-21 00:00:00+00:00,420,68,480,80
2022-11-22 00:00:00+00:00,516,105,304,64
2022-11-23 00:00:00+00:00,1013,97,802,68
2022-11-24 00:00:00+00:00,601,95,756,80
2022-11-25 00:00:00+00:00,539,86,514,47
