referrer,views_total,views_unique
Google,2106,401
fluxcd.io,423,101
github.com,255,77
DuckDuckGo,177,20
search.brave.com,40,7
Bing,35,14
blog.bierochs.org,31,1
ecosia.org,30,4
statics.teams.cdn.office.net,24,6
chat.openai.com,15,1
