url_path,views_total,views_unique
/weaveworks/weave-gitops,134,90
/weaveworks/weave-gitops/tree/main/charts/gitops-server,18,8
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,17,9
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,13,12
/weaveworks/weave-gitops/releases,11,7
/weaveworks/weave-gitops/tree/main,9,4
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,8,7
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,8,4
/weaveworks/weave-gitops/issues,7,4
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,6,3
