url_path,views_total,views_unique
/weaveworks/weave-gitops,1083,599
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,167,112
/weaveworks/weave-gitops/pulls,157,27
/weaveworks/weave-gitops/issues,150,42
/weaveworks/weave-gitops/tree/main/charts/gitops-server,136,60
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,118,108
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,95,39
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,68,25
/weaveworks/weave-gitops/releases,62,36
/weaveworks/weave-gitops/search,47,13
