referrer,views_total,views_unique
Google,425,159
github.com,270,104
fluxcd.io,56,40
git.dmm.com,49,2
thenewstack.io,24,22
DuckDuckGo,22,7
51cto.com,21,1
rajputvaibhav.medium.com,10,10
codefresh.io,7,7
weave.works,6,4
