referrer,views_total,views_unique
Google,986,243
github.com,356,105
statics.teams.cdn.office.net,120,10
fluxcd.io,81,47
thenewstack.io,31,26
weave.works,20,2
DuckDuckGo,15,7
rajputvaibhav.medium.com,13,11
search.brave.com,13,2
codefresh.io,12,11
