url_path,views_total,views_unique
/weaveworks/weave-gitops,1223,724
/weaveworks/weave-gitops/tree/main/charts/gitops-server,346,75
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,259,116
/weaveworks/weave-gitops/issues,185,98
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,175,55
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,123,51
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,109,19
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,92,38
/weaveworks/weave-gitops/releases,85,60
/weaveworks/weave-gitops/issues/4194,82,47
