referrer,views_total,views_unique
Google,605,207
github.com,482,110
fluxcd.io,80,51
DuckDuckGo,37,6
thenewstack.io,25,21
rajputvaibhav.medium.com,16,14
weave.works,15,3
linkedin.com,14,8
teams.microsoft.com,14,1
youtube.com,11,9
