referrer,views_total,views_unique
Google,1234,217
github.com,287,93
fluxcd.io,180,101
Bing,158,12
DuckDuckGo,41,13
pkg.go.dev,27,2
statics.teams.cdn.office.net,19,8
com.google.android.gm,14,2
wiki.bierochs.org,12,3
wiki.sits.no,12,1
