referrer,views_total,views_unique
github.com,236,39
Google,128,41
app.zenhub.com,27,1
thenewstack.io,26,15
fluxcd.io,18,12
weave.works,18,1
infoworld.com,8,8
goodfirstissues.com,5,2
www-infoworld-com.cdn.ampproject.org,4,4
mail.google.com,3,1
