referrer,views_total,views_unique
Google,289,119
github.com,137,53
fluxcd.io,72,34
search.brave.com,9,8
statics.teams.cdn.office.net,8,6
Bing,4,3
DuckDuckGo,4,2
ecosia.org,4,1
chatgpt.com,3,1
news.ycombinator.com,2,2
