url_path,views_total,views_unique
/weaveworks/weave-gitops,454,313
/weaveworks/weave-gitops/pulls,87,10
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,58,31
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,51,47
/weaveworks/weave-gitops/tree/main/charts/gitops-server,43,28
/weaveworks/weave-gitops/releases,42,27
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,32,15
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,30,27
/weaveworks/weave-gitops/issues,24,17
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,17,16
