referrer,views_total,views_unique
Google,901,256
github.com,300,101
fluxcd.io,181,110
DuckDuckGo,53,12
search.brave.com,41,2
thenewstack.io,23,21
jira.media-saturn.com,16,2
statics.teams.cdn.office.net,14,11
com.google.android.gm,10,2
Bing,8,3
