time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-18 00:00:00+00:00,2607,130,433,90
2023-05-19 00:00:00+00:00,2667,147,280,81
2023-05-20 00:00:00+00:00,1953,110,148,25
2023-05-21 00:00:00+00:00,1969,118,130,34
2023-05-22 00:00:00+00:00,2547,124,447,87
2023-05-23 00:00:00+00:00,3249,160,983,101
2023-05-24 00:00:00+00:00,4064,170,1141,106
2023-05-25 00:00:00+00:00,4274,158,949,105
2023-05-26 00:00:00+00:00,3980,150,477,89
2023-05-27 00:00:00+00:00,3718,109,110,29
2023-05-28 00:00:00+00:00,3546,124,288,37
2023-05-29 00:00:00+00:00,3216,130,314,57
2023-05-30 00:00:00+00:00,5901,196,922,95
2023-05-31 00:00:00+00:00,8178,177,935,119
