referrer,views_total,views_unique
Google,507,159
github.com,503,112
fluxcd.io,70,38
mail.google.com,39,2
thenewstack.io,28,23
DuckDuckGo,24,6
codefresh.io,16,8
bitbucket.corp.appdynamics.com,14,1
rajputvaibhav.medium.com,11,11
workspace.evermos.com,8,1
