referrer,views_total,views_unique
Google,953,237
fluxcd.io,299,112
github.com,244,81
statics.teams.cdn.office.net,99,11
thenewstack.io,25,10
wiki.bierochs.org,14,2
codefresh.io,13,12
Bing,11,6
yandex.ru,6,1
jira.labs.hosting.cerence.net,6,1
