time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-01 00:00:00+00:00,619,24,249,50
2024-07-02 00:00:00+00:00,613,35,467,70
2024-07-03 00:00:00+00:00,600,30,363,70
2024-07-04 00:00:00+00:00,540,25,368,56
2024-07-05 00:00:00+00:00,488,35,152,53
2024-07-06 00:00:00+00:00,546,16,87,28
2024-07-07 00:00:00+00:00,535,13,44,23
2024-07-08 00:00:00+00:00,564,31,200,61
2024-07-09 00:00:00+00:00,571,43,245,61
2024-07-10 00:00:00+00:00,524,32,257,68
2024-07-11 00:00:00+00:00,504,29,335,67
2024-07-12 00:00:00+00:00,535,36,242,72
2024-07-13 00:00:00+00:00,458,18,142,30
2024-07-14 00:00:00+00:00,461,10,94,24
