url_path,views_total,views_unique
/weaveworks/weave-gitops,399,260
/weaveworks/weave-gitops/pulls,51,5
/weaveworks/weave-gitops/releases,50,29
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,39,35
/weaveworks/weave-gitops/issues,39,17
/weaveworks/weave-gitops/tree/main/charts/gitops-server,38,18
/weaveworks/weave-gitops/releases/tag/v0.39.1-rc.1,28,16
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,26,14
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,22,21
/weaveworks/weave-gitops/pull/5345,20,1
