time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-21 00:00:00+00:00,3154,124,895,116
2023-03-22 00:00:00+00:00,2984,120,536,94
2023-03-23 00:00:00+00:00,3081,116,465,90
2023-03-24 00:00:00+00:00,3132,115,699,123
2023-03-25 00:00:00+00:00,2745,93,169,45
2023-03-26 00:00:00+00:00,2588,98,116,38
2023-03-27 00:00:00+00:00,2872,113,846,103
2023-03-28 00:00:00+00:00,2943,115,798,114
2023-03-29 00:00:00+00:00,3097,128,803,122
2023-03-30 00:00:00+00:00,2988,114,440,112
2023-03-31 00:00:00+00:00,3848,119,418,86
2023-04-01 00:00:00+00:00,3866,106,187,34
2023-04-02 00:00:00+00:00,4086,103,269,39
2023-04-03 00:00:00+00:00,4106,129,632,90
