time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-28 00:00:00+00:00,1271,207,113,52
2025-03-29 00:00:00+00:00,1057,66,64,17
2025-03-30 00:00:00+00:00,1282,108,79,24
2025-03-31 00:00:00+00:00,1319,184,115,49
2025-04-01 00:00:00+00:00,1307,190,167,63
2025-04-02 00:00:00+00:00,1209,192,263,82
2025-04-03 00:00:00+00:00,1274,177,218,53
2025-04-04 00:00:00+00:00,2484,249,303,56
2025-04-05 00:00:00+00:00,1728,148,24,15
2025-04-06 00:00:00+00:00,1432,121,68,24
2025-04-07 00:00:00+00:00,1581,245,144,56
2025-04-08 00:00:00+00:00,1891,230,328,51
2025-04-09 00:00:00+00:00,1290,212,260,69
2025-04-10 00:00:00+00:00,1493,221,134,48
