referrer,views_total,views_unique
Google,530,130
github.com,518,109
as-jira.axelspringer.de,79,1
fluxcd.io,71,42
mail.google.com,51,1
thenewstack.io,43,20
DuckDuckGo,36,5
Bing,27,5
rajputvaibhav.medium.com,12,8
nvd.nist.gov,8,5
