time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-25 00:00:00+00:00,5894,109,180,27
2023-06-26 00:00:00+00:00,5031,144,451,94
2023-06-27 00:00:00+00:00,4694,170,370,81
2023-06-28 00:00:00+00:00,4809,143,436,71
2023-06-29 00:00:00+00:00,4461,145,531,86
2023-06-30 00:00:00+00:00,4941,125,614,80
2023-07-01 00:00:00+00:00,4345,91,153,17
2023-07-02 00:00:00+00:00,4564,118,92,17
2023-07-03 00:00:00+00:00,4636,132,509,84
2023-07-04 00:00:00+00:00,4828,134,696,81
2023-07-05 00:00:00+00:00,5193,129,667,149
2023-07-06 00:00:00+00:00,5636,186,1216,185
2023-07-07 00:00:00+00:00,5497,155,760,116
2023-07-08 00:00:00+00:00,4452,88,156,37
