time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-14 00:00:00+00:00,1188,74,519,31
2021-10-15 00:00:00+00:00,327,46,410,34
2021-10-16 00:00:00+00:00,88,42,18,5
2021-10-17 00:00:00+00:00,90,33,34,16
2021-10-18 00:00:00+00:00,437,50,645,52
2021-10-19 00:00:00+00:00,429,71,426,83
2021-10-20 00:00:00+00:00,823,52,383,53
2021-10-21 00:00:00+00:00,642,31,1716,73
2021-10-22 00:00:00+00:00,920,13,1909,58
2021-10-23 00:00:00+00:00,248,53,74,22
2021-10-24 00:00:00+00:00,183,52,91,50
2021-10-25 00:00:00+00:00,45,32,853,87
2021-10-26 00:00:00+00:00,475,75,814,98
2021-10-27 00:00:00+00:00,92,25,298,44
