referrer,views_total,views_unique
Google,524,196
github.com,389,114
fluxcd.io,57,37
t.co,54,46
thenewstack.io,31,25
rajputvaibhav.medium.com,21,18
DuckDuckGo,21,8
com.google.android.gm,12,3
codefresh.io,6,5
weave.works,3,3
