url_path,views_total,views_unique
/weaveworks/weave-gitops,432,287
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,53,50
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,46,28
/weaveworks/weave-gitops/tree/main/charts/gitops-server,40,23
/weaveworks/weave-gitops/releases,34,20
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,28,27
/weaveworks/weave-gitops/pulls,23,8
/weaveworks/weave-gitops/tags,23,7
/weaveworks/weave-gitops/issues,21,13
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,18,17
