url_path,views_total,views_unique
/weaveworks/weave-gitops,982,581
/weaveworks/weave-gitops/tree/main/charts/gitops-server,426,91
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,367,82
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,204,91
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,137,59
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,133,32
/weaveworks/weave-gitops/issues,132,48
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,121,53
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,109,30
/weaveworks/weave-gitops/releases,96,70
