url_path,views_total,views_unique
/weaveworks/weave-gitops,1170,581
/weaveworks/weave-gitops/pulls,277,24
/weaveworks/weave-gitops/issues,247,46
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,161,104
/weaveworks/weave-gitops/tree/main/charts/gitops-server,125,57
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,108,98
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,81,39
/weaveworks/weave-gitops/releases,74,32
/weaveworks/weave-gitops/search,55,11
/weaveworks/weave-gitops/pull/3018,43,10
