url_path,views_total,views_unique
/weaveworks/weave-gitops,573,364
/weaveworks/weave-gitops/pulls,219,12
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,53,49
/weaveworks/weave-gitops/actions,51,2
/weaveworks/weave-gitops/network/updates,44,1
/weaveworks/weave-gitops/releases,40,29
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,39,27
/weaveworks/weave-gitops/issues,34,20
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,32,29
/weaveworks/weave-gitops/tree/main/charts/gitops-server,29,19
