referrer,views_total,views_unique
Google,85,44
fluxcd.io,24,21
github.com,18,17
search.brave.com,12,4
octopus.com,2,2
DuckDuckGo,2,1
ecosia.org,1,1
thenewstack.io,1,1
yandex.ru,1,1
