time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-04 00:00:00+00:00,292,137,16,11
2026-06-05 00:00:00+00:00,275,136,51,25
2026-06-06 00:00:00+00:00,216,106,10,7
2026-06-07 00:00:00+00:00,196,92,42,22
2026-06-08 00:00:00+00:00,244,143,46,20
2026-06-09 00:00:00+00:00,516,156,32,19
2026-06-10 00:00:00+00:00,381,145,48,23
2026-06-11 00:00:00+00:00,373,147,28,16
2026-06-12 00:00:00+00:00,1370,138,107,86
2026-06-13 00:00:00+00:00,650,126,198,198
2026-06-14 00:00:00+00:00,265,108,20,18
2026-06-15 00:00:00+00:00,265,149,28,18
2026-06-16 00:00:00+00:00,422,148,23,18
2026-06-17 00:00:00+00:00,700,143,61,26
