referrer,views_total,views_unique
github.com,544,52
Google,124,46
thenewstack.io,105,85
app.zenhub.com,36,5
weave.works,27,1
fluxcd.io,19,15
infoworld.com,7,7
link.zhihu.com,5,5
itworld.co.kr,2,2
www-infoworld-com.cdn.ampproject.org,2,2
