time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-29 00:00:00+00:00,3023,101,293,65
2024-04-30 00:00:00+00:00,3035,101,360,67
2024-05-01 00:00:00+00:00,2918,61,243,48
2024-05-02 00:00:00+00:00,3018,75,494,75
2024-05-03 00:00:00+00:00,2965,58,457,74
2024-05-04 00:00:00+00:00,2880,52,62,29
2024-05-05 00:00:00+00:00,2862,37,60,19
2024-05-06 00:00:00+00:00,3046,110,294,52
2024-05-07 00:00:00+00:00,3057,117,492,82
2024-05-08 00:00:00+00:00,2932,63,272,63
2024-05-09 00:00:00+00:00,3022,58,284,66
2024-05-10 00:00:00+00:00,2948,74,235,67
2024-05-11 00:00:00+00:00,2873,41,74,25
2024-05-12 00:00:00+00:00,2615,26,90,20
