referrer,views_total,views_unique
Google,657,222
github.com,453,115
fluxcd.io,114,62
t.co,69,60
rajputvaibhav.medium.com,42,20
thenewstack.io,30,25
codefresh.io,9,6
statics.teams.cdn.office.net,8,6
com.google.android.gm,7,3
weave.works,5,4
