url_path,views_total,views_unique
/weaveworks/weave-gitops,1374,688
/weaveworks/weave-gitops/tree/main/charts/gitops-server,630,139
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,413,106
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,266,102
/weaveworks/weave-gitops/pulls,198,33
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,187,76
/weaveworks/weave-gitops/issues,182,66
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,170,45
/weaveworks/weave-gitops/releases,134,89
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,114,49
