referrer,views_total,views_unique
Google,700,163
github.com,405,110
fluxcd.io,76,42
thenewstack.io,32,20
mail.google.com,30,1
rajputvaibhav.medium.com,29,19
confluence.corp.appdynamics.com,10,2
com.google.android.gm,6,2
m.facebook.com,4,4
weaveworks.github.io,4,2
