time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-13 00:00:00+00:00,2053,111,719,109
2023-03-14 00:00:00+00:00,2928,114,600,111
2023-03-15 00:00:00+00:00,2930,117,753,116
2023-03-16 00:00:00+00:00,2852,132,1084,122
2023-03-17 00:00:00+00:00,3068,115,611,88
2023-03-18 00:00:00+00:00,2737,99,182,39
2023-03-19 00:00:00+00:00,2779,93,120,67
2023-03-20 00:00:00+00:00,3087,139,690,130
2023-03-21 00:00:00+00:00,3154,124,895,116
2023-03-22 00:00:00+00:00,2984,120,536,94
2023-03-23 00:00:00+00:00,3081,116,465,90
2023-03-24 00:00:00+00:00,3132,115,699,123
2023-03-25 00:00:00+00:00,2745,93,169,45
2023-03-26 00:00:00+00:00,2369,92,114,37
