referrer,views_total,views_unique
github.com,610,60
Google,137,57
app.zenhub.com,44,6
fluxcd.io,23,18
infoworld.com,10,9
thenewstack.io,9,7
weave.works,9,3
infoq.cn,6,5
DuckDuckGo,5,2
link.zhihu.com,4,4
