referrer,views_total,views_unique
github.com,495,123
Google,412,154
fluxcd.io,90,48
mail.google.com,41,2
thenewstack.io,30,26
DuckDuckGo,23,5
bitbucket.corp.appdynamics.com,14,1
rajputvaibhav.medium.com,9,9
workspace.evermos.com,8,1
codefresh.io,4,4
