url_path,views_total,views_unique
/weaveworks/weave-gitops,371,230
/weaveworks/weave-gitops/releases,43,30
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,40,36
/weaveworks/weave-gitops/tree/main/charts/gitops-server,32,20
/weaveworks/weave-gitops/pull/5345,30,1
/weaveworks/weave-gitops/issues,29,14
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,27,15
/weaveworks/weave-gitops/pulls,26,5
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,21,20
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,17,14
