url_path,views_total,views_unique
/weaveworks/weave-gitops,1296,640
/weaveworks/weave-gitops/tree/main/charts/gitops-server,283,96
/weaveworks/weave-gitops/issues,192,59
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,179,97
/weaveworks/weave-gitops/search,166,8
/weaveworks/weave-gitops/releases,134,74
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,133,58
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,107,78
/weaveworks/weave-gitops/pulls,104,26
/weaveworks/weave-gitops/issues/3652,95,13
