referrer,views_total,views_unique
Google,93,49
fluxcd.io,33,23
github.com,32,26
search.brave.com,6,3
DuckDuckGo,3,2
octopus.com,2,2
thenewstack.io,1,1
yandex.kz,1,1
yandex.ru,1,1
