url_path,views_total,views_unique
/weaveworks/weave-gitops,1292,593
/weaveworks/weave-gitops/tree/main/charts/gitops-server,409,112
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,272,76
/weaveworks/weave-gitops/pulls,233,25
/weaveworks/weave-gitops/pull/3714,204,13
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,188,41
/weaveworks/weave-gitops/pull/3712,175,12
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,163,76
/weaveworks/weave-gitops/issues,155,48
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,131,71
