referrer,views_total,views_unique
Google,955,250
github.com,218,48
fluxcd.io,166,65
Bing,26,8
gemini.google.com,17,1
chatgpt.com,16,7
dev.azure.com,15,1
DuckDuckGo,13,9
yandex.ru,10,2
search.brave.com,9,7
