referrer,views_total,views_unique
github.com,482,79
Google,93,45
thenewstack.io,62,42
fluxcd.io,28,25
endtest.dev,10,9
infoworld.com,10,9
app.zenhub.com,9,2
pkg.go.dev,9,1
infoq.cn,3,2
Bing,1,1
