url_path,views_total,views_unique
/weaveworks/weave-gitops,1398,654
/weaveworks/weave-gitops/tree/main/charts/gitops-server,366,112
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,202,80
/weaveworks/weave-gitops/issues,187,59
/weaveworks/weave-gitops/pulls,182,29
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,155,107
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,141,49
/weaveworks/weave-gitops/search,139,21
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,100,86
/weaveworks/weave-gitops/releases,97,54
