time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-23 00:00:00+00:00,3086,92,375,88
2024-05-24 00:00:00+00:00,3215,91,332,64
2024-05-25 00:00:00+00:00,2868,26,148,22
2024-05-26 00:00:00+00:00,2890,36,71,24
2024-05-27 00:00:00+00:00,3027,86,292,71
2024-05-28 00:00:00+00:00,3099,109,386,73
2024-05-29 00:00:00+00:00,3187,143,306,79
2024-05-30 00:00:00+00:00,3026,105,374,77
2024-05-31 00:00:00+00:00,2888,138,280,74
2024-06-01 00:00:00+00:00,2752,85,181,13
2024-06-02 00:00:00+00:00,2624,47,13,9
2024-06-03 00:00:00+00:00,2677,139,408,81
2024-06-04 00:00:00+00:00,2533,110,460,80
2024-06-05 00:00:00+00:00,2317,122,300,73
