url_path,views_total,views_unique
/weaveworks/weave-gitops,155,124
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,21,18
/weaveworks/weave-gitops/issues,20,13
/weaveworks/weave-gitops/blob/main/.github/actions/setup-ssh/action.yml,20,7
/weaveworks/weave-gitops/pulls,15,5
/weaveworks/weave-gitops/releases,14,9
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,12,9
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,10,10
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,7,6
/weaveworks/weave-gitops/tree/main,7,4
