referrer,views_total,views_unique
Google,1068,240
fluxcd.io,388,111
github.com,263,74
statics.teams.cdn.office.net,101,11
thenewstack.io,22,11
Bing,18,9
codefresh.io,10,9
wiki.bierochs.org,10,1
go2.weave.works,7,5
DuckDuckGo,7,5
