url_path,views_total,views_unique
/weaveworks/weave-gitops,496,345
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,55,50
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,40,19
/weaveworks/weave-gitops/tree/main/charts/gitops-server,38,20
/weaveworks/weave-gitops/releases,34,24
/weaveworks/weave-gitops/issues,34,17
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,24,24
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,22,18
/weaveworks/weave-gitops/commits/main,18,12
/weaveworks/weave-gitops/tree/main,15,12
