url_path,views_total,views_unique
/weaveworks/weave-gitops,1534,679
/weaveworks/weave-gitops/tree/main/charts/gitops-server,394,116
/weaveworks/weave-gitops/issues,284,62
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,252,90
/weaveworks/weave-gitops/search,246,22
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,198,119
/weaveworks/weave-gitops/pulls,180,33
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,150,104
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,145,39
/weaveworks/weave-gitops/releases,108,51
