url_path,views_total,views_unique
/weaveworks/weave-gitops,786,485
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,206,83
/weaveworks/weave-gitops/tree/main/charts/gitops-server,199,45
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,112,31
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,108,48
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,95,43
/weaveworks/weave-gitops/issues,81,38
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,65,28
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,62,17
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,45,19
