url_path,views_total,views_unique
/weaveworks/weave-gitops,707,441
/weaveworks/weave-gitops/tree/main/charts/gitops-server,202,43
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,148,61
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,112,26
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,85,36
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,66,29
/weaveworks/weave-gitops/issues,59,36
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,55,13
/weaveworks/weave-gitops/tree/main,44,24
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,44,15
