referrer,views_total,views_unique
Google,764,216
github.com,383,118
fluxcd.io,139,75
thenewstack.io,20,18
StartPage,18,1
rajputvaibhav.medium.com,16,6
DuckDuckGo,10,4
statics.teams.cdn.office.net,9,8
nvd.nist.gov,9,3
yandex.ru,9,1
