url_path,views_total,views_unique
/weaveworks/weave-gitops,1350,729
/weaveworks/weave-gitops/tree/main/charts/gitops-server,669,129
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,467,118
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,277,115
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,232,54
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,184,74
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,149,67
/weaveworks/weave-gitops/releases,127,68
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,122,37
/weaveworks/weave-gitops/issues,118,44
