time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-01 00:00:00+00:00,320,49,402,33
2021-10-02 00:00:00+00:00,31,18,7,6
2021-10-03 00:00:00+00:00,52,5,17,6
2021-10-04 00:00:00+00:00,231,11,384,35
2021-10-05 00:00:00+00:00,317,12,508,33
2021-10-06 00:00:00+00:00,195,15,285,27
2021-10-07 00:00:00+00:00,365,14,692,27
2021-10-08 00:00:00+00:00,345,16,710,38
2021-10-09 00:00:00+00:00,12,7,25,10
2021-10-10 00:00:00+00:00,11,5,41,13
2021-10-11 00:00:00+00:00,41,5,82,24
2021-10-12 00:00:00+00:00,267,54,361,28
2021-10-13 00:00:00+00:00,455,78,447,33
2021-10-14 00:00:00+00:00,1038,68,479,30
