referrer,views_total,views_unique
Google,119,53
github.com,73,36
fluxcd.io,32,16
search.brave.com,8,1
Baidu,6,1
Bing,5,2
DuckDuckGo,3,2
chatgpt.com,3,2
perplexity.ai,2,1
docs.aws.amazon.com,1,1
