referrer,views_total,views_unique
github.com,478,40
Google,56,29
app.zenhub.com,35,8
infoworld.com,28,25
fluxcd.io,23,13
weave.works,20,10
DuckDuckGo,3,3
itworld.co.kr,3,1
weaveworks.testspace.com,1,1
ecosia.org,1,1
