referrer,views_total,views_unique
Google,2255,345
github.com,655,109
fluxcd.io,329,109
Bing,75,10
statics.teams.cdn.office.net,38,11
blog.bierochs.org,23,1
wiki.bierochs.org,21,3
mail.google.com,18,2
thenewstack.io,15,7
DuckDuckGo,14,6
