url_path,views_total,views_unique
/weaveworks/weave-gitops,677,445
/weaveworks/weave-gitops/pulls,230,11
/weaveworks/weave-gitops/tree/main/charts/gitops-server,83,35
/weaveworks/weave-gitops/releases,81,59
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,73,66
/weaveworks/weave-gitops/issues,73,40
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,53,33
/weaveworks/weave-gitops/commits/main,52,17
/weaveworks/weave-gitops/pull/4724,43,4
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,41,41
